date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-02,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-03,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-05,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-10,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-11,1,0,0,0,0,0,0,0,1,0,0.0,0.143,0.0,0.143
2021-04-13,1,1,0,0,0,0,0,0,0,0,0.0,0.125,0.0,0.125
2021-04-14,3,3,0,1,0,0,0,0,0,1,0.1,0.182,0.1,0.282
2021-04-15,1,0,0,0,0,0,0,0,1,0,0.1,0.25,0.1,0.35
2021-04-16,1,1,0,0,0,0,0,0,0,1,0.091,0.231,0.091,0.322
2021-04-24,1,1,1,1,0,0,0,0,0,0,0.167,0.286,0.167,0.452
2021-04-25,3,0,0,0,0,0,0,0,1,0,0.167,0.412,0.167,0.578
2021-04-26,1,1,0,0,0,0,0,0,0,0,0.154,0.389,0.154,0.543
2021-04-27,4,2,0,1,0,0,0,2,2,0,0.2,0.455,0.2,0.654
2021-04-28,1,1,1,1,0,0,0,2,0,0,0.25,0.478,0.25,0.728
2021-04-30,3,3,0,0,0,0,0,0,0,0,0.211,0.423,0.211,0.634
2021-05-01,4,3,0,2,0,0,0,0,1,0,0.273,0.467,0.273,0.739
2021-05-02,6,6,3,4,0,0,1,7,0,1,0.357,0.5,0.464,0.964
2021-05-04,0,0,0,0,0,0,0,0,0,0,0.357,0.5,0.464,0.964
2021-05-05,5,5,0,0,0,0,0,1,0,1,0.303,0.439,0.394,0.833
2021-05-07,2,2,0,0,0,0,0,1,0,0,0.286,0.419,0.371,0.79
2021-05-08,6,5,2,2,1,0,0,2,1,0,0.3,0.429,0.4,0.829
2021-05-09,1,1,0,0,0,0,0,0,0,1,0.293,0.42,0.39,0.81
2021-05-11,1,0,1,0,0,0,0,0,0,0,0.293,0.431,0.39,0.822
2021-05-12,3,3,0,2,1,0,0,3,0,0,0.318,0.444,0.432,0.876
2021-05-14,2,2,1,0,0,0,0,0,0,0,0.304,0.429,0.413,0.842
2021-05-15,2,2,0,0,0,0,0,0,0,1,0.292,0.414,0.396,0.81
2021-05-16,4,4,0,3,0,0,0,0,0,0,0.327,0.435,0.423,0.859
2021-05-17,1,1,0,0,0,0,0,0,0,0,0.321,0.429,0.415,0.844
2021-05-18,5,5,0,0,0,0,0,0,0,3,0.293,0.397,0.379,0.776
2021-05-19,2,2,0,0,0,0,0,0,0,0,0.283,0.386,0.367,0.752
2021-05-20,1,0,0,0,0,0,0,0,1,0,0.283,0.394,0.367,0.761
2021-05-21,1,1,0,1,0,0,0,0,0,0,0.295,0.403,0.377,0.78
2021-05-22,4,4,1,1,1,0,0,1,0,1,0.292,0.395,0.385,0.779
2021-05-23,5,4,2,1,0,0,0,1,1,0,0.29,0.395,0.377,0.772
2021-05-25,5,4,0,0,0,0,0,1,1,1,0.274,0.384,0.356,0.74
2021-05-26,2,2,0,0,0,0,0,0,0,1,0.267,0.375,0.347,0.722
2021-05-27,1,1,0,0,0,0,0,0,0,0,0.263,0.371,0.342,0.713
2021-05-28,2,2,1,2,0,0,1,1,0,0,0.282,0.385,0.397,0.782
2021-05-29,2,2,1,0,0,0,0,0,0,1,0.275,0.376,0.388,0.764
2021-05-30,4,4,0,1,0,0,0,0,0,0,0.274,0.371,0.381,0.752
2021-05-31,1,1,1,1,0,0,0,1,0,0,0.282,0.378,0.388,0.766
2021-06-01,3,3,1,1,0,0,1,2,0,1,0.284,0.376,0.42,0.797
2021-06-02,1,1,0,0,0,0,0,0,0,1,0.281,0.373,0.416,0.788
2021-06-04,0,0,0,0,0,0,0,0,0,0,0.281,0.373,0.416,0.788
2021-06-05,2,2,1,1,0,0,0,1,0,0,0.286,0.375,0.418,0.793
2021-06-08,1,0,0,0,0,0,0,0,0,0,0.286,0.381,0.418,0.798
