PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-29,5,5,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
2018-03-30,4,3,2,1,0,0,1,1,1,1,0.125,0.222,0.5,0.722
2018-03-31,3,3,0,0,0,0,0,0,0,1,0.091,0.167,0.364,0.53
2018-04-04,4,4,0,0,0,0,0,0,0,0,0.067,0.125,0.267,0.392
2018-04-05,3,3,0,0,0,0,0,0,0,2,0.056,0.105,0.222,0.328
2018-04-06,4,3,1,1,1,0,0,0,1,2,0.095,0.174,0.286,0.46
2018-04-08,3,3,0,0,0,0,0,1,0,2,0.083,0.154,0.25,0.404
2018-04-09,4,4,1,3,1,0,0,1,0,0,0.179,0.233,0.357,0.59
2018-04-10,4,4,1,1,0,0,1,1,0,1,0.188,0.235,0.438,0.673
2018-04-11,3,3,0,0,0,0,0,0,0,1,0.171,0.216,0.4,0.616
2018-04-12,3,3,0,0,0,0,0,0,0,1,0.158,0.2,0.368,0.568
2018-04-13,4,4,0,1,0,0,0,0,0,1,0.167,0.205,0.357,0.562
2018-04-15,4,4,0,0,0,0,0,0,0,1,0.152,0.188,0.326,0.514
2018-04-16,3,3,0,0,0,0,0,0,0,2,0.143,0.176,0.306,0.483
2018-04-17,2,2,0,0,0,0,0,0,0,1,0.137,0.17,0.294,0.464
2018-04-18,4,3,0,1,0,0,0,1,1,1,0.148,0.193,0.296,0.489
2018-04-20,4,4,0,0,0,0,0,0,0,1,0.138,0.18,0.276,0.456
2018-04-21,3,3,0,0,0,0,0,0,0,0,0.131,0.172,0.262,0.434
2018-04-22,3,3,0,1,0,0,0,0,0,2,0.141,0.179,0.266,0.445
2018-04-24,3,2,0,1,0,0,0,0,1,1,0.152,0.2,0.273,0.473
2018-04-25,3,2,0,0,0,0,0,0,1,2,0.147,0.205,0.265,0.47
2018-04-27,3,2,0,0,0,0,0,0,1,1,0.143,0.211,0.257,0.468
2018-04-28,4,4,0,3,1,0,0,5,0,1,0.176,0.238,0.297,0.535
2018-04-30,1,1,0,0,0,0,0,0,0,1,0.173,0.235,0.293,0.528
2018-06-24,4,4,0,0,0,0,0,0,0,1,0.165,0.224,0.278,0.502
2018-06-25,3,3,0,1,0,0,0,0,0,2,0.171,0.227,0.28,0.508
2018-06-27,3,3,0,1,1,0,0,1,0,0,0.176,0.231,0.294,0.525
2018-06-29,4,4,0,1,0,0,0,0,0,1,0.18,0.232,0.292,0.524
2018-06-30,3,2,1,0,0,0,0,0,1,2,0.176,0.235,0.286,0.52
2018-07-03,3,3,0,1,0,0,0,0,0,2,0.181,0.238,0.287,0.525
2018-07-05,4,4,1,2,0,0,1,1,0,1,0.194,0.248,0.327,0.574
2018-07-06,3,2,0,1,1,0,0,0,0,0,0.2,0.259,0.34,0.599
2018-07-08,7,6,0,1,0,0,0,1,1,1,0.198,0.261,0.33,0.591
2018-07-09,1,1,0,0,0,0,0,0,0,1,0.196,0.259,0.327,0.586
2018-07-10,3,3,1,2,0,0,1,3,0,1,0.209,0.269,0.364,0.632
2018-07-11,3,3,0,2,1,0,0,0,0,0,0.221,0.279,0.381,0.659
2018-07-12,4,3,1,1,0,0,0,0,1,1,0.224,0.286,0.379,0.665
2018-07-13,5,5,0,3,0,0,0,1,0,1,0.24,0.298,0.388,0.686
2018-07-15,4,4,0,0,0,0,0,0,0,2,0.232,0.289,0.376,0.665
2018-07-20,4,4,0,1,0,0,0,0,0,1,0.233,0.288,0.372,0.66
2018-07-22,4,4,0,0,0,0,0,0,0,0,0.226,0.28,0.361,0.641
2018-07-23,3,2,0,0,0,0,0,0,1,0,0.222,0.281,0.356,0.636
2018-07-24,3,3,1,1,0,0,0,0,0,0,0.225,0.282,0.355,0.637
2018-07-25,4,4,1,2,0,0,1,1,0,1,0.232,0.288,0.38,0.668
2018-07-27,3,3,1,1,0,0,1,1,0,0,0.234,0.288,0.4,0.688
2018-07-28,4,2,0,0,0,0,0,0,2,1,0.231,0.294,0.395,0.688
2018-07-30,5,5,1,2,1,0,0,0,0,2,0.237,0.297,0.401,0.698
2018-07-31,4,4,0,0,0,0,0,0,0,0,0.231,0.29,0.391,0.681
2018-08-02,5,4,1,3,0,0,1,3,1,0,0.244,0.305,0.419,0.723
2018-08-03,1,1,0,0,0,0,0,0,0,1,0.242,0.303,0.416,0.719
2018-08-04,4,3,1,1,0,0,1,2,0,2,0.244,0.302,0.433,0.735
2018-08-05,5,5,1,1,1,0,0,0,0,1,0.243,0.299,0.432,0.731
2018-08-07,5,4,0,1,0,0,0,0,1,1,0.243,0.302,0.428,0.729
2018-08-08,4,4,1,2,0,0,0,0,0,1,0.249,0.306,0.429,0.735
2018-08-10,3,3,2,2,0,0,1,1,0,1,0.256,0.311,0.45,0.761
2018-08-11,4,4,0,2,1,0,0,0,0,1,0.261,0.315,0.457,0.772
2018-08-12,4,3,1,1,0,0,0,0,1,0,0.262,0.319,0.455,0.773
2018-08-13,4,4,0,0,0,0,0,0,0,1,0.257,0.313,0.445,0.758
2018-08-15,4,4,0,0,0,0,0,0,0,2,0.251,0.307,0.436,0.742
2018-08-16,4,4,0,0,0,0,0,0,0,1,0.246,0.301,0.427,0.728
2018-08-17,4,3,0,0,0,0,0,0,1,2,0.243,0.3,0.421,0.721
2018-08-18,4,4,0,1,0,0,0,1,0,2,0.243,0.299,0.417,0.717
2018-08-21,4,4,1,1,0,0,1,1,0,2,0.243,0.298,0.429,0.727
2018-08-22,4,4,0,0,0,0,0,0,0,0,0.238,0.293,0.421,0.714
2018-08-23,1,0,0,0,0,0,0,0,1,0,0.238,0.296,0.421,0.717
2018-08-24,4,4,0,0,0,0,0,0,0,2,0.234,0.291,0.413,0.704
2018-08-25,5,5,1,2,0,0,1,1,0,1,0.238,0.293,0.426,0.719
2018-08-26,5,5,0,1,0,0,0,0,0,0,0.237,0.291,0.421,0.713
2018-08-28,3,3,0,0,0,0,0,0,0,2,0.234,0.288,0.416,0.704
2018-08-29,4,4,1,1,0,0,0,0,0,1,0.234,0.287,0.413,0.7
2018-08-30,5,5,1,1,0,1,0,1,0,2,0.233,0.286,0.417,0.702
2018-08-31,4,4,1,2,1,0,0,1,0,0,0.238,0.289,0.422,0.711
2018-09-01,4,3,0,1,1,0,0,0,1,0,0.239,0.292,0.425,0.717
2018-09-03,4,4,0,1,0,0,0,2,0,0,0.239,0.292,0.422,0.714
2018-09-04,3,3,0,1,1,0,0,0,0,1,0.24,0.292,0.425,0.717
2018-09-08,3,2,0,1,0,1,0,0,1,0,0.242,0.296,0.434,0.73
2018-09-09,5,5,1,1,0,0,1,2,0,0,0.241,0.294,0.441,0.735
2018-09-11,4,4,0,0,0,0,0,0,0,1,0.238,0.29,0.434,0.724
2018-09-12,4,4,1,2,0,0,1,2,0,0,0.242,0.293,0.446,0.739
2018-09-15,4,4,0,2,0,0,0,0,0,0,0.245,0.296,0.447,0.743
2018-09-16,1,1,0,0,0,0,0,0,0,0,0.245,0.295,0.445,0.74
2018-09-17,4,4,1,1,0,0,1,1,0,0,0.245,0.294,0.453,0.748
2018-09-18,4,3,0,0,0,0,0,0,1,1,0.242,0.294,0.448,0.742
2018-09-19,1,1,0,0,0,0,0,0,0,1,0.241,0.293,0.447,0.74
2018-09-21,1,1,0,0,0,0,0,0,0,0,0.24,0.292,0.445,0.737
2018-09-22,4,4,1,1,1,0,0,0,0,3,0.24,0.291,0.446,0.737
2018-09-25,6,6,0,0,0,0,0,0,0,2,0.235,0.286,0.437,0.723
2018-09-26,4,4,0,1,1,0,0,0,0,1,0.236,0.285,0.438,0.723
2018-09-28,1,1,0,0,0,0,0,0,0,1,0.235,0.284,0.436,0.721
2018-09-29,1,1,0,0,0,0,0,0,0,0,0.234,0.283,0.435,0.718
2018-09-30,5,4,0,0,0,0,0,0,1,2,0.231,0.282,0.429,0.711
2019-03-28,3,3,0,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667
2019-03-29,3,2,0,1,0,0,0,0,0,0,0.4,0.5,0.4,0.9
2019-03-31,4,3,0,2,0,0,0,1,1,0,0.5,0.6,0.5,1.1
2019-04-01,3,3,0,0,0,0,0,0,0,0,0.364,0.462,0.364,0.825
2019-04-03,3,2,0,0,0,0,0,0,1,0,0.308,0.438,0.308,0.745
2019-04-06,5,5,1,1,0,0,1,2,0,2,0.278,0.381,0.444,0.825
2019-04-07,4,4,0,0,0,0,0,0,0,2,0.227,0.32,0.364,0.684
2019-04-09,3,3,0,0,0,0,0,0,0,2,0.2,0.286,0.32,0.606
2019-04-11,4,3,1,1,0,0,1,3,0,1,0.214,0.313,0.429,0.741
2019-04-12,4,4,0,0,0,0,0,0,0,1,0.188,0.278,0.375,0.653
2019-04-13,4,4,0,0,0,0,0,0,0,3,0.167,0.25,0.333,0.583
2019-04-15,4,4,0,2,1,0,0,0,0,0,0.2,0.273,0.375,0.648
2019-04-18,3,3,0,0,0,0,0,0,0,1,0.186,0.255,0.349,0.604
2019-04-19,4,4,0,0,0,0,0,0,0,0,0.17,0.235,0.319,0.554
2019-04-21,3,3,1,2,0,0,1,1,0,0,0.2,0.259,0.4,0.659
2019-04-23,3,3,1,1,0,0,1,2,0,0,0.208,0.263,0.453,0.716
2019-04-26,3,2,1,0,0,0,0,0,1,1,0.2,0.267,0.436,0.703
2019-04-28,5,5,0,0,0,0,0,0,0,2,0.183,0.246,0.4,0.646
2019-04-29,3,3,0,0,0,0,0,0,0,1,0.175,0.235,0.381,0.616
2019-05-02,5,5,1,2,0,0,0,0,0,1,0.191,0.247,0.382,0.629
2019-05-03,4,3,0,0,0,0,0,0,1,1,0.183,0.247,0.366,0.613
2019-05-04,4,2,1,0,0,0,0,0,1,0,0.178,0.259,0.356,0.615
2019-05-06,3,3,0,0,0,0,0,0,0,1,0.171,0.25,0.342,0.592
2019-05-08,3,3,0,0,0,0,0,0,0,1,0.165,0.241,0.329,0.57
2019-05-10,4,4,0,0,0,0,0,0,0,0,0.157,0.231,0.313,0.544
2019-05-11,4,3,0,2,0,0,0,0,1,1,0.174,0.253,0.326,0.578
2019-05-14,3,3,0,0,0,0,0,0,0,1,0.169,0.245,0.315,0.56
2019-05-16,3,2,0,1,0,0,0,0,1,1,0.176,0.257,0.319,0.576
2019-05-17,4,4,0,0,0,0,0,0,0,3,0.168,0.248,0.305,0.553
2019-05-18,3,3,0,0,0,0,0,0,0,2,0.163,0.241,0.296,0.537
2019-05-19,1,1,0,0,0,0,0,0,0,1,0.162,0.239,0.293,0.532
2019-05-20,3,3,0,2,0,0,0,0,0,1,0.176,0.25,0.304,0.554
