PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-04-30,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
2019-05-03,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0
2019-05-04,1,1,0,1,0,0,0,1,0,0,0.667,0.667,0.667,1.333
2019-05-17,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1.0
2019-05-18,4,4,0,1,0,0,0,0,0,0,0.375,0.375,0.375,0.75
2019-05-21,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2019-05-22,4,4,0,0,0,0,0,0,0,1,0.231,0.231,0.231,0.462
2019-05-24,1,1,1,1,0,0,0,0,0,0,0.286,0.286,0.286,0.571
2019-05-25,5,5,0,0,0,0,0,0,0,0,0.211,0.211,0.211,0.421
2019-05-26,6,6,1,2,0,0,0,4,0,1,0.24,0.24,0.24,0.48
2019-05-27,1,1,0,0,0,0,0,0,0,0,0.231,0.231,0.231,0.462
2019-05-28,2,2,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.5
2019-05-29,5,5,1,3,1,0,0,1,0,0,0.303,0.303,0.333,0.636
2019-05-30,3,3,0,0,0,0,0,0,0,0,0.278,0.278,0.306,0.583
2019-05-31,4,4,0,1,0,0,0,0,0,1,0.275,0.275,0.3,0.575
2019-06-01,1,1,1,1,0,0,0,0,0,0,0.293,0.293,0.317,0.61
2019-06-02,1,1,0,0,0,0,0,0,0,0,0.286,0.286,0.31,0.595
2019-06-14,4,4,2,2,1,0,1,2,0,1,0.304,0.304,0.413,0.717
2019-06-15,4,4,0,0,0,0,0,0,0,3,0.28,0.28,0.38,0.66
2019-06-16,1,1,0,0,0,0,0,0,0,0,0.275,0.275,0.373,0.647
2019-06-17,3,1,0,0,0,0,0,0,2,0,0.269,0.296,0.365,0.662
2019-06-18,3,3,0,2,1,0,0,0,0,0,0.291,0.316,0.4,0.716
2019-06-19,1,1,0,0,0,0,0,0,0,1,0.286,0.31,0.393,0.703
2019-06-21,4,4,1,2,0,0,1,2,0,0,0.3,0.323,0.45,0.773
2019-06-22,5,5,0,3,1,0,0,2,0,1,0.323,0.343,0.477,0.82
2019-06-23,4,4,2,1,0,0,0,0,0,0,0.319,0.338,0.464,0.802
2019-06-24,1,1,0,0,0,0,0,0,0,1,0.314,0.333,0.457,0.79
2019-06-25,4,4,0,0,0,0,0,0,0,0,0.297,0.316,0.432,0.748
2019-06-26,4,4,0,1,1,0,0,0,0,1,0.295,0.313,0.436,0.748
2019-06-27,5,5,1,1,0,0,0,0,0,0,0.289,0.306,0.422,0.728
2019-06-28,4,4,0,0,0,0,0,0,0,0,0.276,0.292,0.402,0.694
2019-06-30,6,6,1,2,2,0,0,2,0,1,0.28,0.295,0.419,0.714
2019-07-02,5,4,0,1,0,0,0,1,1,0,0.278,0.3,0.412,0.712
2019-07-03,4,4,1,1,0,0,0,1,0,1,0.277,0.298,0.406,0.704
2019-07-04,2,2,1,1,0,0,0,0,0,0,0.282,0.302,0.408,0.71
2019-07-05,1,1,0,0,0,0,0,0,0,0,0.279,0.299,0.404,0.703
2019-07-06,4,4,0,1,1,0,0,0,0,0,0.278,0.297,0.407,0.705
2019-07-15,2,1,1,1,1,0,0,0,1,0,0.284,0.31,0.422,0.732
2019-07-16,1,1,1,1,0,0,1,3,0,0,0.291,0.316,0.455,0.77
2019-07-18,4,4,3,3,1,0,1,1,0,0,0.307,0.331,0.5,0.83
2019-07-20,1,1,1,1,0,0,1,3,0,0,0.313,0.336,0.53,0.867
2019-07-21,4,4,0,0,0,0,0,0,0,2,0.303,0.325,0.513,0.838
2019-07-23,1,0,0,0,0,0,0,0,1,0,0.303,0.331,0.513,0.843
2019-07-24,2,2,0,0,0,0,0,0,0,1,0.298,0.325,0.504,0.83
2019-07-26,1,1,0,0,0,0,0,0,0,0,0.295,0.323,0.5,0.823
2019-07-27,1,1,0,0,0,0,0,0,0,0,0.293,0.32,0.496,0.816
2019-07-28,4,4,0,1,1,0,0,1,0,0,0.291,0.318,0.496,0.814
2019-07-29,1,1,0,0,0,0,0,0,0,0,0.289,0.316,0.492,0.808
2019-07-30,1,1,0,1,1,0,0,0,0,0,0.295,0.321,0.504,0.825
2019-07-31,5,5,0,0,0,0,0,0,0,2,0.284,0.309,0.485,0.794
2019-08-01,3,3,0,2,1,0,0,1,0,0,0.292,0.317,0.496,0.813
2019-08-02,1,1,0,0,0,0,0,0,0,0,0.29,0.315,0.493,0.807
2019-08-03,3,3,1,1,0,0,0,1,0,0,0.291,0.315,0.489,0.804
2019-08-04,4,3,2,1,1,0,0,2,1,0,0.292,0.32,0.493,0.813
2019-08-05,4,4,0,2,1,0,0,2,0,0,0.297,0.325,0.5,0.825
2019-08-06,3,3,0,1,0,0,0,0,0,1,0.298,0.325,0.497,0.822
2019-08-07,3,3,0,0,0,0,0,0,0,1,0.292,0.319,0.487,0.806
2019-08-10,1,1,0,0,0,0,0,0,0,0,0.29,0.317,0.484,0.801
2019-08-11,4,2,0,1,0,0,0,0,2,1,0.293,0.327,0.484,0.811
2019-08-13,5,5,2,2,0,1,1,4,0,0,0.296,0.329,0.512,0.842
2019-08-14,3,2,1,0,0,0,0,0,1,0,0.293,0.329,0.506,0.836
2019-08-15,3,2,0,0,0,0,0,0,1,0,0.289,0.33,0.5,0.83
2019-08-16,4,4,1,1,1,0,0,0,0,0,0.288,0.328,0.5,0.828
2019-08-17,4,4,1,2,0,0,1,2,0,1,0.293,0.332,0.517,0.849
2019-08-18,1,1,0,1,0,0,0,0,0,0,0.297,0.335,0.52,0.855
2019-08-20,1,1,1,1,1,0,0,0,0,0,0.301,0.339,0.528,0.867
2019-08-21,4,2,0,0,0,0,0,0,2,0,0.298,0.342,0.522,0.865
2019-08-22,1,0,0,0,0,0,0,0,1,0,0.298,0.346,0.522,0.868
2019-08-23,1,1,0,0,0,0,0,0,0,0,0.296,0.344,0.52,0.863
2019-08-24,1,1,0,0,0,0,0,0,0,1,0.294,0.342,0.517,0.859
2019-08-25,3,3,0,0,0,0,0,0,0,0,0.29,0.337,0.508,0.845
2019-08-27,4,4,2,3,0,0,0,1,0,0,0.299,0.345,0.513,0.858
2019-08-28,2,2,0,0,0,0,0,0,0,0,0.296,0.342,0.508,0.85
2019-08-29,5,3,2,0,0,0,0,0,2,1,0.292,0.343,0.5,0.843
2019-08-30,5,5,0,2,0,0,0,1,0,0,0.294,0.344,0.497,0.842
2019-08-31,2,2,0,0,0,0,0,0,0,0,0.291,0.341,0.492,0.834
2019-09-01,2,2,0,0,0,0,0,0,0,0,0.289,0.338,0.488,0.826
2019-09-02,5,4,1,2,0,0,1,3,0,0,0.293,0.344,0.502,0.846
2019-09-03,3,3,1,1,0,0,0,0,0,0,0.293,0.344,0.5,0.844
2019-09-04,4,4,0,0,0,0,0,1,0,1,0.288,0.338,0.491,0.828
2019-09-06,3,3,0,0,0,0,0,0,0,0,0.284,0.333,0.484,0.817
2019-09-07,1,1,0,0,0,0,0,0,0,0,0.282,0.332,0.481,0.813
2019-09-08,4,4,1,2,1,0,1,2,0,0,0.286,0.335,0.5,0.835
2019-09-10,2,2,0,0,0,0,0,0,0,0,0.284,0.332,0.495,0.827
2019-09-11,1,1,0,1,0,0,0,1,0,0,0.287,0.335,0.498,0.832
2019-09-12,4,3,0,1,1,0,0,0,0,0,0.288,0.337,0.5,0.837
2019-09-13,3,3,0,0,0,0,0,0,0,0,0.284,0.333,0.493,0.827
