W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-03-30,0,0,5.79,1,0,4.2,7,3,3,0,0,1,1.5
2018-04-05,0,0,2.79,1,0,5.0,1,0,0,0,3,7,1.14
2018-04-10,1,0,1.72,1,0,6.0,4,2,0,1,1,8,1.02
2018-04-15,1,0,1.66,1,0,6.0,5,1,1,0,0,9,0.97
2018-04-22,0,1,2.7,1,0,5.0,5,4,4,1,4,4,1.13
2018-04-28,1,0,2.78,1,0,5.2,4,2,2,1,2,6,1.11
2018-05-04,0,1,3.13,1,0,5.0,5,3,3,2,3,5,1.18
2018-05-09,0,0,2.98,1,0,5.0,6,1,1,1,1,6,1.2
2018-05-14,0,0,3.23,1,0,5.0,6,3,3,2,1,2,1.23
2018-06-20,0,1,3.86,1,0,1.2,3,4,4,2,2,3,1.29
2018-06-25,0,0,3.57,1,0,4.0,1,0,0,0,2,4,1.25
2018-06-30,1,0,3.26,1,0,5.0,1,0,0,0,4,5,1.22
2018-07-06,0,1,3.27,1,0,5.1,3,2,2,0,1,5,1.18
2018-07-11,0,1,3.34,1,0,4.0,6,3,2,0,1,4,1.22
2018-07-23,1,0,3.34,1,0,5.1,6,2,2,0,0,6,1.21
2018-07-29,0,1,3.74,1,0,4.1,6,5,5,3,3,3,1.26
2018-08-05,0,0,3.7,1,0,5.2,7,3,2,1,0,9,1.26
2018-08-12,1,0,3.45,1,0,6.0,2,0,0,0,3,6,1.23
2018-08-17,0,1,3.79,1,0,4.0,9,5,5,1,3,6,1.31
2018-08-23,0,0,3.74,1,0,6.0,5,2,2,1,1,6,1.29
2018-08-29,1,0,3.59,1,0,6.2,6,1,1,0,2,9,1.28
2018-09-04,0,1,3.59,1,0,5.0,3,2,2,0,1,6,1.26
2018-09-12,1,0,3.67,1,0,5.0,6,3,3,1,2,3,1.27
2018-09-18,0,0,3.74,1,0,5.0,7,3,3,1,1,8,1.29
2018-09-23,0,1,4.14,1,0,3.2,7,7,7,3,2,6,1.32
2018-09-30,0,0,4.08,1,0,6.0,4,2,2,2,0,8,1.29
2019-03-29,1,0,0.0,1,0,5.1,3,0,0,0,2,7,0.94
2019-04-03,1,0,0.0,1,0,5.0,4,0,0,0,1,6,0.97
2019-04-09,0,1,4.4,1,0,4.0,7,7,7,0,2,4,1.33
2019-04-15,0,1,5.06,1,0,7.0,7,5,5,2,2,4,1.31
2019-04-21,1,0,4.33,1,0,5.2,5,1,1,0,2,8,1.3
2019-04-28,0,0,4.94,1,0,4.0,9,5,4,2,1,5,1.45
2019-05-04,0,0,5.0,1,0,5.0,5,3,3,0,2,2,1.44
2019-05-11,0,0,4.57,1,0,5.1,3,1,1,0,1,4,1.35
2019-05-17,0,1,4.28,1,0,7.0,5,2,2,1,0,6,1.26
2019-05-24,0,0,4.25,1,0,6.2,3,3,3,2,1,11,1.18
2019-05-31,1,0,3.96,1,0,6.1,2,1,1,1,1,5,1.11
2019-06-06,1,0,4.21,1,0,5.0,4,4,4,1,3,5,1.13
2019-06-12,0,1,4.11,1,0,6.0,5,3,2,1,2,6,1.13
2019-06-17,1,0,3.74,1,0,7.0,3,0,0,0,3,5,1.11
2019-06-23,0,0,3.95,1,0,5.0,6,4,4,0,0,4,1.11
2019-06-30,0,0,3.91,1,0,5.1,4,2,2,0,3,6,1.13
2019-07-07,1,0,3.94,1,0,6.1,6,3,3,2,0,4,1.11
2019-07-13,0,0,3.92,1,0,5.0,3,2,2,1,2,4,1.11
2019-07-20,0,1,4.27,1,0,4.1,10,6,6,1,3,3,1.19
2019-07-26,0,0,4.12,1,0,6.0,2,1,1,0,4,8,1.18
2019-08-01,0,1,4.23,1,0,5.2,4,4,4,1,3,4,1.18
2019-08-07,0,0,4.19,1,0,5.1,5,2,2,1,1,8,1.18
2019-08-12,0,1,4.25,1,0,4.2,5,3,3,1,3,6,1.2
2019-08-18,1,0,4.2,1,0,6.0,3,2,2,0,2,4,1.18
2019-08-25,1,0,4.11,1,0,5.0,3,1,1,1,2,3,1.17
2019-08-31,0,0,4.0,1,0,6.0,8,1,1,1,1,3,1.19
2019-09-07,1,0,3.84,1,0,6.0,2,0,0,0,5,8,1.19
2019-09-13,0,1,4.22,1,0,3.2,9,8,8,3,0,2,1.22
2019-09-19,0,1,4.28,1,0,4.0,6,3,3,1,2,7,1.24
2019-09-26,0,1,4.18,1,0,6.0,3,1,1,0,2,6,1.22
2020-07-27,0,0,4.91,1,0,3.2,5,2,2,0,1,2,1.64
2020-08-01,0,1,8.44,1,0,1.2,6,3,3,0,1,3,2.44
2020-09-16,0,0,7.94,0,0,0.1,2,0,0,0,0,0,2.65
2021-04-07,0,0,0.0,0,0,2.0,1,0,0,0,0,3,0.5
2021-04-17,0,1,5.4,1,0,3.0,4,3,3,0,0,3,1.0
2021-04-22,0,0,6.75,1,0,3.0,2,3,3,0,2,5,1.13
2021-05-03,0,1,10.13,1,0,2.2,7,6,6,2,1,1,1.59
2021-05-08,1,0,7.71,0,0,3.1,2,1,0,0,1,3,1.43
2021-05-15,0,1,9.19,0,0,1.2,3,4,4,0,1,2,1.53
2021-05-22,0,0,7.32,1,0,4.0,1,0,0,0,0,8,1.27
2021-05-27,0,0,6.56,1,0,3.2,2,1,1,0,3,2,1.29
2021-06-04,0,1,5.79,1,0,4.2,4,1,1,1,0,3,1.21
2021-06-13,0,0,5.18,1,0,5.0,4,1,1,1,1,6,1.18
2021-06-18,0,0,4.46,1,0,5.1,4,0,0,0,2,5,1.17
