W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-03-31,0,0,0.0,2.0,3,0,0,0,0,1.5
2018-04-02,0,0,0.0,1.0,1,0,0,0,0,1.33
2018-04-04,0,0,0.0,2.0,1,0,0,0,2,1.0
2018-04-07,0,0,0.0,1.2,1,0,0,0,4,0.9
2018-04-10,0,0,0.0,1.1,3,0,0,1,1,1.25
2018-04-13,0,0,0.0,1.1,1,0,0,0,3,1.18
2018-04-15,0,0,0.87,1.0,2,1,0,1,0,1.35
2018-04-17,0,0,0.79,1.0,0,0,0,3,2,1.5
2018-04-23,0,0,0.68,2.0,0,0,0,1,3,1.35
2018-04-28,0,0,0.63,1.0,0,0,0,0,1,1.26
2018-04-30,0,1,2.45,4.0,8,4,2,1,2,1.47
2018-05-03,0,0,2.33,1.0,0,0,0,0,1,1.4
2018-05-06,0,0,1.93,4.0,4,0,0,2,5,1.41
2018-05-12,0,0,2.2,5.1,6,2,0,0,7,1.36
2018-05-19,1,0,2.08,6.0,4,1,0,0,9,1.24
2018-05-25,1,0,1.74,6.2,6,0,0,0,10,1.19
2018-05-30,1,0,1.68,7.0,4,1,1,2,9,1.14
2018-06-05,1,0,1.52,5.0,4,0,0,0,7,1.11
2018-06-10,1,0,1.65,6.2,4,2,2,0,6,1.05
2018-06-15,1,0,1.76,6.1,4,2,1,0,6,1.01
2018-06-20,0,1,1.99,6.0,8,3,1,0,7,1.04
2018-06-26,0,0,1.98,5.0,7,1,1,1,4,1.07
2018-07-01,0,0,2.27,6.0,9,4,1,1,7,1.12
2018-07-07,1,0,2.22,6.0,3,1,1,0,7,1.07
2018-07-12,1,0,2.08,6.0,6,0,0,1,5,1.08
2018-07-23,0,0,2.43,4.2,7,5,3,0,6,1.1
2018-07-29,0,1,2.68,4.0,7,4,1,1,5,1.13
2018-08-09,0,0,2.62,6.0,4,1,0,2,2,1.13
2018-09-07,0,0,2.61,0.1,1,0,0,0,0,1.13
2018-09-12,0,0,2.61,3.1,3,1,1,1,4,1.13
2018-09-16,0,1,2.77,3.1,4,3,1,0,5,1.14
2018-09-21,0,1,2.84,3.1,3,2,1,2,4,1.15
2018-09-26,0,1,3.02,1.2,5,3,1,2,2,1.19
2019-03-29,0,0,0.0,5.1,3,0,0,1,5,0.75
2019-04-03,0,0,2.31,6.1,6,3,2,1,3,0.94
2019-04-09,0,1,3.78,5.0,5,4,1,3,7,1.14
2019-04-14,1,0,2.92,8.0,4,1,0,1,3,0.97
2019-04-19,0,0,3.07,4.2,4,2,1,3,8,1.06
2019-04-25,0,0,2.65,4.2,5,0,0,1,6,1.09
2019-04-29,0,1,3.41,0.1,2,3,0,1,0,1.17
2019-05-04,1,0,3.31,1.0,0,0,0,0,1,1.13
2019-05-05,0,0,3.22,1.0,0,0,0,0,3,1.1
2019-05-17,0,0,3.13,1.0,1,0,0,0,1,1.1
2019-05-22,0,0,3.05,1.0,1,0,0,0,0,1.1
2019-05-24,0,0,3.2,1.0,2,1,0,0,0,1.12
2019-05-26,0,0,3.35,1.0,2,1,0,0,1,1.14
2019-05-28,0,0,3.43,1.2,3,1,0,1,1,1.19
2019-05-31,0,0,3.35,1.0,0,0,0,1,1,1.19
2019-06-05,0,0,3.2,2.0,0,0,0,2,1,1.18
2019-06-10,0,0,3.35,0.2,1,1,0,0,2,1.18
2019-06-11,0,0,3.28,1.0,0,0,0,0,2,1.16
2019-06-16,1,0,3.21,1.0,1,0,0,0,2,1.15
2019-06-20,0,0,3.08,2.0,2,0,1,1,1,1.17
2019-06-25,0,0,3.08,3.0,4,1,0,1,4,1.2
2019-07-02,0,0,3.45,4.2,7,4,1,2,7,1.26
2019-07-07,0,1,3.79,4.1,6,4,2,0,3,1.26
2019-07-13,1,0,3.65,5.0,4,1,1,0,7,1.23
2019-07-18,0,0,3.64,5.0,5,2,1,0,5,1.21
2019-07-24,0,1,3.64,5.0,3,2,1,0,2,1.17
2019-09-01,0,0,3.5,3.0,2,0,0,0,2,1.15
2019-09-04,0,0,3.42,2.0,1,0,0,0,2,1.14
2019-09-11,0,0,3.4,3.0,3,1,0,0,2,1.13
2019-09-17,0,0,3.32,2.0,2,0,0,0,3,1.13
2019-09-25,0,0,3.51,3.0,4,3,0,1,7,1.15
2019-09-29,0,0,3.47,1.0,1,0,0,0,1,1.15
2020-07-24,1,0,1.29,7.0,4,1,1,0,7,0.57
2020-07-30,1,0,2.92,5.1,4,3,1,2,2,0.81
2020-08-05,1,0,4.0,5.2,6,4,1,2,7,1.0
2020-08-11,0,1,3.97,4.2,6,2,2,2,4,1.15
2020-08-17,0,0,5.61,3.0,8,6,3,0,2,1.32
2020-08-23,0,0,5.46,4.0,6,2,2,2,2,1.42
2020-08-29,0,0,5.61,4.0,4,3,2,3,3,1.46
2020-09-04,0,1,5.68,4.1,6,3,0,2,4,1.5
2020-09-09,0,1,5.88,3.1,4,3,0,2,2,1.52
2020-09-18,0,0,6.04,3.1,4,3,1,3,4,1.57
2020-09-23,0,0,5.55,4.0,1,0,0,0,3,1.46
2020-09-26,0,0,5.84,0.2,3,2,0,0,0,1.5
2021-04-03,0,1,8.1,3.1,7,3,1,2,5,2.7
2021-04-08,0,0,7.56,5.0,6,4,1,1,5,1.92
2021-05-02,0,0,6.39,4.1,5,2,0,1,4,1.74
2021-05-07,0,1,6.61,3.2,6,3,1,3,3,1.9
2021-05-13,0,0,5.91,5.0,4,2,1,1,9,1.69
2021-05-19,0,1,7.2,3.2,8,6,3,0,3,1.76
2021-05-24,0,0,5.63,7.0,2,0,0,2,7,1.5
2021-05-30,1,0,5.11,5.0,2,1,1,1,3,1.38
2021-06-05,1,0,4.71,5.0,7,1,0,1,4,1.4
2021-06-11,0,0,4.91,5.2,5,4,1,2,6,1.38
2021-06-16,0,1,4.64,6.2,3,2,1,2,9,1.31
2021-06-22,0,0,4.33,6.0,2,1,1,1,7,1.23
2021-06-27,1,0,4.27,5.0,6,2,1,1,3,1.24
2021-07-03,0,0,4.06,5.2,2,1,1,3,5,1.21
2021-07-10,0,1,4.34,3.2,4,4,3,2,5,1.23
2021-07-19,0,1,5.04,0.1,4,6,2,2,0,1.31
2021-07-25,0,0,4.84,5.0,5,1,0,0,6,1.29
2021-07-30,1,0,4.75,5.1,4,2,1,1,1,1.27
2021-08-05,1,0,4.43,6.0,3,0,0,1,6,1.23
2021-08-10,0,0,4.34,2.0,1,0,0,1,0,1.22
2021-09-11,0,0,4.55,1.2,5,3,2,0,1,1.25
2021-09-17,0,0,4.5,3.0,2,1,1,1,2,1.24
2021-09-22,0,1,4.89,1.1,5,5,1,1,0,1.29
2021-10-02,0,0,4.8,2.0,1,0,0,0,0,1.27
