W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2018-04-17,1,0,0.0,7.0,5,0,0,2,8,1.0
2018-04-23,0,0,2.25,5.0,4,3,1,2,6,1.08
2018-04-29,0,1,3.0,6.0,4,3,1,1,5,1.0
2018-05-05,0,0,2.25,6.0,4,0,0,1,12,0.96
2018-05-16,0,1,2.79,5.0,5,3,1,1,1,1.0
2018-05-22,0,0,2.75,7.0,4,2,1,2,3,0.97
2018-05-28,0,0,2.25,8.0,4,0,0,0,6,0.89
2018-06-02,0,0,2.77,4.2,7,4,0,2,6,0.99
2018-07-12,0,0,3.1,3.2,3,3,0,3,3,1.03
2018-07-21,0,0,2.95,5.2,2,1,1,3,5,1.02
2018-07-26,1,0,3.43,5.0,7,5,0,3,4,1.1
2018-07-31,1,0,3.39,6.0,5,2,1,2,6,1.1
2018-08-05,1,0,3.12,6.0,3,0,0,1,10,1.07
2018-08-12,0,0,3.39,4.2,7,4,0,1,3,1.1
2018-08-18,1,0,3.12,7.0,1,0,0,1,7,1.04
2018-08-23,0,1,3.44,5.0,8,5,0,2,2,1.09
2018-08-29,0,0,3.6,3.1,5,3,0,6,2,1.17
2018-09-03,1,0,3.6,5.0,4,2,1,1,3,1.16
2018-09-09,0,0,3.77,2.2,2,3,0,6,1,1.21
2018-09-23,0,1,3.91,3.1,5,3,1,0,5,1.22
2018-09-29,1,0,3.76,4.0,1,0,0,1,2,1.19
2019-03-28,0,1,6.0,6.0,6,4,2,1,3,1.17
2019-04-02,0,0,3.75,6.0,3,1,0,0,5,0.83
2019-04-08,1,0,3.5,6.0,5,2,1,1,8,0.89
2019-04-15,0,0,4.5,4.0,5,4,2,2,2,1.05
2019-04-20,0,1,5.47,4.1,6,5,3,2,5,1.18
2019-04-25,0,0,5.93,4.0,6,4,1,4,2,1.35
2019-05-04,0,1,6.95,3.1,6,6,3,2,2,1.46
2019-05-10,1,0,6.35,6.0,4,2,1,0,5,1.34
2019-05-15,0,1,6.95,4.1,6,6,1,2,1,1.39
2019-05-21,0,0,6.43,5.0,2,1,0,2,5,1.33
2019-05-27,0,1,6.92,4.1,6,6,2,2,5,1.37
2019-06-03,0,1,7.18,4.1,6,5,0,2,3,1.4
2019-06-26,0,0,6.94,2.0,2,0,0,1,0,1.41
2019-06-29,0,0,6.93,2.2,4,2,1,0,2,1.41
2019-07-02,1,0,6.85,2.0,1,1,0,1,0,1.4
2019-07-06,0,0,6.92,2.0,4,2,1,2,0,1.45
2019-07-13,0,0,6.82,1.0,0,0,0,0,2,1.43
2019-07-16,0,0,6.56,2.2,4,0,0,0,3,1.43
2019-07-19,0,0,6.43,1.1,1,0,0,0,2,1.42
2019-07-21,0,0,6.59,1.0,2,2,0,2,1,1.45
2019-07-25,0,0,6.5,1.0,1,0,0,0,1,1.45
2019-07-27,0,0,6.37,3.0,4,1,1,1,5,1.45
2019-07-31,0,0,6.15,2.2,1,0,0,0,1,1.42
2019-08-03,0,1,6.28,2.2,2,3,1,1,0,1.41
2019-08-09,0,0,6.4,2.2,5,3,3,1,3,1.43
2019-08-15,0,0,6.62,1.1,3,3,0,0,0,1.45
2019-08-16,0,0,6.52,1.1,1,0,0,1,0,1.45
2019-08-21,0,1,6.62,0.0,2,1,0,0,0,1.47
2019-08-24,0,0,6.45,2.1,2,0,0,2,3,1.48
2019-08-30,0,1,6.41,2.0,2,1,1,1,2,1.48
2019-09-04,0,0,6.2,3.0,0,0,0,2,1,1.45
2019-09-08,0,0,6.27,0.1,2,1,0,0,1,1.47
2019-09-10,0,0,6.31,2.1,4,2,1,1,2,1.48
2019-09-17,0,0,6.22,1.1,1,0,0,0,2,1.47
2019-09-22,0,0,6.1,2.0,1,0,0,1,1,1.47
2019-09-26,1,0,6.04,1.0,1,0,0,2,2,1.48
2019-09-27,0,0,5.98,1.0,0,0,0,0,1,1.47
2020-08-12,0,0,0.0,1.2,0,0,0,4,2,2.4
2020-08-18,0,0,1.59,4.0,4,1,1,1,4,1.59
2020-08-23,0,0,1.64,5.1,1,1,0,2,8,1.09
2020-08-29,0,0,2.51,3.1,2,2,1,2,4,1.12
2020-09-05,0,0,2.65,2.2,2,1,0,2,2,1.18
2020-09-10,0,1,4.05,3.0,5,4,1,0,3,1.25
2020-09-16,1,0,3.68,2.0,2,0,0,1,4,1.27
2020-09-21,0,0,3.52,1.0,0,0,0,0,1,1.22
2020-09-22,0,0,3.42,0.2,0,0,0,1,2,1.23
2020-09-24,0,1,3.28,1.0,0,0,0,1,1,1.22
2020-09-27,0,0,3.24,0.1,0,0,0,0,0,1.2
2021-04-06,0,1,15.75,4.0,9,7,2,0,4,2.25
2021-04-12,0,0,8.0,5.0,3,1,0,2,8,1.56
2021-04-17,0,1,9.69,4.0,8,6,0,1,5,1.77
2021-04-24,1,0,7.11,6.0,2,1,0,2,2,1.42
2021-05-01,0,1,7.4,5.1,7,5,1,3,5,1.52
2021-05-07,0,1,6.75,5.0,8,2,0,1,2,1.57
2021-05-12,0,0,5.97,5.1,3,1,1,0,1,1.41
2021-05-19,0,1,6.81,1.0,2,4,0,2,2,1.49
2021-06-11,0,0,6.57,1.1,0,0,0,3,3,1.51
