W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018-04-02,1,0,0.0,1,0,6.0,1,0,0,0,2,7,0.5
2018-04-08,0,1,4.22,1,0,4.2,9,5,5,2,1,2,1.22
2018-04-13,0,1,5.63,1,0,5.1,9,5,5,2,0,5,1.38
2018-04-18,0,1,5.14,1,0,5.0,7,2,2,1,4,6,1.57
2018-04-24,0,0,5.0,1,0,6.0,3,3,3,2,2,11,1.41
2018-04-29,1,0,4.32,1,0,6.1,4,1,1,0,2,7,1.32
2018-05-05,0,1,4.35,1,0,6.0,5,3,3,2,0,4,1.25
2018-05-10,1,0,3.86,1,0,5.0,3,1,0,0,4,2,1.26
2018-05-15,0,1,4.34,1,0,3.1,7,4,4,1,1,2,1.34
2018-05-20,0,1,4.53,1,0,6.0,7,4,4,3,2,6,1.36
2018-05-26,0,0,4.76,1,0,5.0,6,4,4,0,4,4,1.41
2018-06-01,1,0,4.38,1,0,5.0,5,0,0,0,2,5,1.41
2018-06-07,0,0,4.33,1,0,5.0,6,3,2,0,2,6,1.43
2018-06-13,1,0,3.96,1,0,6.1,3,0,0,0,2,1,1.37
2018-06-20,1,0,3.89,1,0,6.0,5,2,2,2,4,8,1.38
2018-06-25,0,0,3.98,1,0,5.0,5,3,3,0,4,5,1.41
2018-06-30,0,0,3.83,1,0,5.2,6,3,1,1,3,12,1.42
2018-07-06,1,0,3.66,1,0,6.2,5,1,1,0,2,4,1.39
2018-07-11,0,1,4.02,1,0,2.1,6,7,5,1,2,1,1.44
2018-07-20,0,1,4.32,1,0,5.2,8,6,6,2,3,3,1.47
2018-07-26,0,0,4.53,1,0,1.0,6,3,3,2,1,3,1.52
2018-08-02,0,1,4.95,1,0,1.2,4,6,6,0,3,1,1.56
2018-09-09,0,0,4.98,1,0,3.0,5,2,2,1,3,5,1.59
2019-04-04,0,0,0.0,1,0,6.0,5,0,0,0,0,5,0.83
2019-04-10,0,0,0.82,1,0,5.0,2,1,1,1,4,7,1.0
2019-04-16,0,1,2.65,1,0,6.0,11,4,4,1,0,3,1.29
2019-04-21,0,1,3.52,1,0,6.0,7,4,4,1,0,9,1.26
2019-04-27,0,1,4.5,1,0,5.0,7,5,5,1,3,2,1.39
2019-05-02,0,1,4.09,1,0,5.0,4,1,1,1,0,7,1.3
2019-05-07,0,1,3.69,1,0,6.0,3,1,1,0,1,8,1.21
2019-05-12,0,0,3.97,1,0,6.1,6,4,4,2,1,8,1.19
2019-05-18,1,0,3.51,1,0,6.0,4,0,0,0,2,5,1.17
2019-05-25,0,0,4.15,1,0,5.0,9,6,6,3,1,5,1.24
2019-05-31,1,0,4.26,1,0,5.0,5,3,3,1,2,8,1.26
2019-06-07,0,1,4.21,1,0,5.0,4,3,2,1,0,2,1.22
2019-06-14,0,1,4.33,1,0,4.1,4,4,3,0,3,4,1.25
2019-06-19,0,0,4.17,1,0,7.0,4,2,2,1,1,7,1.2
2019-06-25,0,1,4.35,1,0,5.0,6,4,4,2,2,4,1.22
2019-07-01,0,0,4.36,1,0,6.0,3,3,3,2,2,8,1.2
2019-07-07,0,1,4.47,1,0,4.0,6,3,3,1,3,7,1.24
2019-07-14,0,1,4.82,1,0,4.1,12,10,6,0,0,2,1.31
2019-07-19,0,0,4.93,1,0,5.1,7,4,4,0,1,5,1.32
2019-09-01,0,0,4.72,1,0,6.1,2,2,1,0,0,5,1.26
2019-09-06,0,1,4.94,1,0,4.1,6,5,5,2,2,3,1.28
2019-09-12,0,0,5.11,1,0,3.1,8,4,4,2,1,6,1.32
2019-09-18,0,0,4.93,1,0,6.0,1,1,1,0,2,3,1.28
2019-09-25,0,1,5.34,1,0,2.1,7,8,7,3,3,1,1.34
2019-09-29,1,0,5.14,1,0,5.0,3,0,0,0,0,5,1.31
2020-07-28,0,0,4.5,1,0,4.0,6,2,2,0,1,4,1.75
2020-08-04,0,0,1.8,1,0,6.0,1,0,0,0,2,6,1.0
2020-08-12,0,0,3.38,0,0,3.1,2,3,3,1,3,6,1.13
2020-08-23,0,1,4.41,1,0,3.0,5,3,3,1,2,5,1.35
2020-08-28,1,0,3.91,1,0,6.2,2,2,2,2,2,11,1.13
2020-09-02,0,0,3.9,1,0,7.0,4,3,3,2,2,3,1.07
2020-09-08,0,1,3.41,1,0,7.0,3,3,1,0,1,10,0.97
2020-09-13,0,0,3.86,1,0,2.2,4,3,3,0,4,3,1.11
2020-09-18,1,0,3.57,1,0,5.2,4,1,1,0,2,8,1.1
2020-09-25,0,0,3.59,1,0,2.1,3,1,1,0,2,4,1.15
2021-04-03,1,0,3.6,1,0,5.0,4,3,2,2,2,9,1.2
2021-04-09,0,0,2.0,1,0,4.0,0,0,0,0,4,6,1.11
2021-04-14,0,1,2.57,1,0,5.0,3,2,2,0,1,7,1.0
2021-04-21,0,0,1.74,1,0,6.2,2,0,0,0,2,9,0.87
2021-04-26,0,0,1.75,1,0,5.0,5,1,1,0,2,5,0.97
2021-05-02,0,0,3.23,1,0,5.0,9,6,6,3,0,5,1.11
2021-05-10,1,0,3.0,1,0,5.1,4,1,1,1,4,7,1.17
2021-05-15,0,0,2.93,1,0,7.0,7,2,2,1,0,4,1.14
2021-05-20,0,1,4.2,1,0,2.0,7,7,7,0,2,2,1.29
2021-05-25,1,0,3.75,1,0,5.1,3,0,0,0,1,2,1.23
2021-05-30,1,0,3.42,1,0,5.0,1,0,0,0,1,8,1.16
2021-06-05,1,0,3.32,1,0,7.0,5,2,2,0,1,8,1.12
2021-06-11,1,0,3.56,1,0,6.0,5,4,4,1,1,6,1.11
2021-06-16,1,0,3.39,1,0,6.0,3,1,1,0,2,12,1.09
2021-06-21,0,0,3.56,1,0,4.0,5,3,3,1,3,8,1.14
2021-06-27,0,1,3.74,1,0,6.0,6,4,4,2,1,7,1.14
2021-07-03,0,0,3.63,1,0,5.0,5,2,1,1,4,7,1.18
2021-07-08,0,0,3.68,1,0,6.0,4,3,3,0,4,6,1.19
2021-07-16,0,0,3.93,1,0,5.1,6,5,5,2,3,8,1.21
2021-07-23,0,0,3.92,1,0,5.0,5,2,2,2,4,5,1.24
2021-07-28,1,0,3.71,1,0,6.0,5,0,0,0,1,2,1.23
2021-08-03,0,0,3.86,1,0,5.0,6,4,4,1,2,5,1.24
2021-08-08,1,0,3.78,1,0,7.0,6,2,2,1,0,10,1.22
2021-08-13,1,0,3.58,1,0,7.0,3,0,0,0,0,7,1.18
2021-08-18,0,1,3.78,1,0,5.0,8,5,5,2,1,5,1.2
2021-08-24,0,0,3.69,1,0,5.2,5,1,1,0,1,8,1.2
2021-08-29,0,1,3.64,1,0,7.0,4,2,2,1,2,6,1.18
2021-09-04,1,0,3.76,1,0,5.0,6,4,4,1,5,8,1.21
2021-09-10,0,0,3.73,1,0,6.0,4,2,2,1,2,6,1.21
2021-09-16,1,0,3.59,1,0,6.0,5,0,0,0,1,4,1.2
2021-09-21,0,1,3.66,1,0,4.1,6,3,3,1,3,6,1.22
2021-09-26,1,0,3.54,1,0,6.0,3,1,0,0,2,6,1.21
2021-10-02,0,0,3.75,1,0,4.1,8,6,6,0,2,6,1.23
